photo_id,accuracy,photo_url,datetaken,title,latitude,longitude,tags
24674331231,16,https://live.staticflickr.com/1709/24674331231_c830fbd5f7_c.jpg,2015-11-10 10:31:57,IMG_6506,40.089222,113.304855,china birdcage 大同 datong sanxi 山西
24140976593,16,https://live.staticflickr.com/1663/24140976593_64f697d248_c.jpg,2015-11-10 10:31:38,IMG_6505,40.089077,113.304877,china 大同 datong sanxi 山西 datongmayor
24650018402,16,https://live.staticflickr.com/1571/24650018402_cd58bd4eee_c.jpg,2015-11-10 10:22:02,IMG_6502,40.081530,113.318466,china bridge puente 大同 datong chino 中國 sanxi 山西
24650016822,16,https://live.staticflickr.com/1679/24650016822_f4ace67109_c.jpg,2015-11-10 10:15:45,IMG_6501,40.081855,113.320541,china sky 大同 datong chino 中國 sanxi 山西
24767821875,16,https://live.staticflickr.com/1521/24767821875_ae32e6f6a2_c.jpg,2015-11-10 10:15:43,IMG_6500,40.081855,113.320541,china communism 大同 datong chino 中國 sanxi 山西
24767819845,16,https://live.staticflickr.com/1706/24767819845_6c3560e746_c.jpg,2015-11-10 10:14:55,IMG_6498,40.081863,113.320913,china bridge puente 大同 datong chino 中國 橋 sanxi 山西
24741594366,16,https://live.staticflickr.com/1559/24741594366_63b50e0d7a_c.jpg,2015-11-10 10:14:49,IMG_6497,40.081852,113.320913,china communism 大同 datong chino 中國 sanxi 山西
24674315961,16,https://live.staticflickr.com/1493/24674315961_9288618fbd_c.jpg,2015-11-10 10:14:45,IMG_6496,40.081852,113.320913,china communism 大同 datong chino 中國 sanxi 山西
24674314211,16,https://live.staticflickr.com/1481/24674314211_c52bcceeb3_c.jpg,2015-11-10 09:26:44,IMG_6494,39.801947,113.557669,china 大同 datong chino 中國 sanxi 山西
24674312671,16,https://live.staticflickr.com/1594/24674312671_4ee7c19e19_c.jpg,2015-11-10 08:51:04,IMG_6493,39.697169,113.691247,china 大同 datong chino 中國 sanxi 山西
24472287140,16,https://live.staticflickr.com/1452/24472287140_9eb9e764aa_c.jpg,2015-11-10 08:39:20,IMG_6492,39.661408,113.709611,china montaña 大同 datong chino 中國 sanxi 山西
24741585026,16,https://live.staticflickr.com/1483/24741585026_9604695075_c.jpg,2015-11-10 08:39:17,IMG_6491,39.661408,113.709611,china montaña 大同 datong chino 中國 sanxi 山西
24767805765,16,https://live.staticflickr.com/1692/24767805765_ac9112078b_c.jpg,2015-11-10 08:28:28,IMG_6486,39.664477,113.707977,china montaña 大同 datong chino 中國 sanxi 山西
24400149339,16,https://live.staticflickr.com/1670/24400149339_b392a05c03_c.jpg,2015-11-10 08:13:56,IMG_6482,39.728347,113.679672,china winter 大同 datong chino 中國 sanxi 山西
24767800415,16,https://live.staticflickr.com/1589/24767800415_bea841b885_c.jpg,2015-11-10 08:04:25,IMG_6480,39.816288,113.560088,china 大同 datong chino 中國 sanxi 山西
24649991432,16,https://live.staticflickr.com/1505/24649991432_1a96b5f111_c.jpg,2015-11-10 07:41:10,IMG_6472,39.986513,113.362633,china trees sunrise 大同 datong chino 中國 sanxi 山西
22799524875,14,https://live.staticflickr.com/5627/22799524875_013b064825_c.jpg,2008-11-04 11:11:35,172H0416,40.110146,113.124017,china shanxi 大同 datong yungang 山西 雲崗石窟 yungangcaves yunganggrottoes
22381167497,14,https://live.staticflickr.com/720/22381167497_168da9d8b6_c.jpg,2008-11-04 11:06:32,172H0411,40.110146,113.124017,china shanxi 大同 datong yungang 山西 雲崗石窟 yungangcaves yunganggrottoes
22381157008,14,https://live.staticflickr.com/5652/22381157008_8711f4a476_c.jpg,2008-11-04 11:04:10,172H0407,40.110146,113.124017,china shanxi 大同 datong yungang 山西 雲崗石窟 yungangcaves yunganggrottoes
22178373953,14,https://live.staticflickr.com/677/22178373953_378f78f11b_c.jpg,2008-11-04 10:50:18,172H0388,40.110146,113.124017,china shanxi 大同 datong yungang 山西 雲崗石窟 yungangcaves yunganggrottoes
22810696241,16,https://live.staticflickr.com/5812/22810696241_6f8b54dc93_c.jpg,2008-11-04 10:15:00,172H0373,40.110266,113.126055,china shanxi 大同 datong yungang 山西 雲崗石窟 yungangcaves yunganggrottoes
22381128467,16,https://live.staticflickr.com/775/22381128467_f4ecc7c4d3_c.jpg,2008-11-04 10:13:53,172H0370,40.110266,113.126055,china shanxi 大同 datong yungang 山西 雲崗石窟 yungangcaves yunganggrottoes
22176153444,14,https://live.staticflickr.com/758/22176153444_5df5282a75_c.jpg,2008-11-04 10:45:36,172H0383,40.110146,113.124017,china shanxi 大同 datong yungang 山西 雲崗石窟 yungangcaves yunganggrottoes
22380508718,14,https://live.staticflickr.com/5675/22380508718_dd127eda74_c.jpg,2008-11-04 10:50:27,172H0389,40.110146,113.124017,china shanxi 大同 datong yungang 山西 雲崗石窟 yungangcaves yunganggrottoes
22810075271,14,https://live.staticflickr.com/769/22810075271_b39182cb26_c.jpg,2008-11-04 10:58:32,172H0401,40.110146,113.124017,china shanxi 大同 datong yungang 山西 雲崗石窟 yungangcaves yunganggrottoes
22798868225,14,https://live.staticflickr.com/5650/22798868225_5d4e5752b5_c.jpg,2008-11-04 11:03:49,172H0406,40.110146,113.124017,china shanxi 大同 datong yungang 山西 雲崗石窟 yungangcaves yunganggrottoes
22810064461,14,https://live.staticflickr.com/5831/22810064461_6fb943f960_c.jpg,2008-11-04 10:57:59,IMG_3618,40.110146,113.124017,china shanxi 大同 datong yungang 山西 雲崗石窟 yungangcaves yunganggrottoes
15794803832,16,https://live.staticflickr.com/7517/15794803832_e7aa327cda_c.jpg,2014-07-12 10:01:55,IMG_0556,40.071850,113.295975,旅行 大同 古城 山西
15608396340,16,https://live.staticflickr.com/7551/15608396340_fd82f55512_c.jpg,2014-07-11 11:25:12,IMG_0559,40.092050,113.289872,旅行 大同 古城 山西
15173282404,16,https://live.staticflickr.com/5606/15173282404_77944c91d1_c.jpg,2014-07-11 11:28:05,IMG_0557,40.092050,113.289872,旅行 大同 古城 山西
15794802812,16,https://live.staticflickr.com/5606/15794802812_26c8029cd9_c.jpg,2014-07-11 11:24:57,IMG_0560,40.092050,113.289872,旅行 大同 古城 山西
10225738324,16,https://live.staticflickr.com/5500/10225738324_23c5b6d48b_c.jpg,2008-07-13 16:25:54,China's "minister of foreign affairs", Xuánkong Sì temple, near Datong, Shanxi, China - 大同，山西，中国,40.097800,113.286002,unescoworldheritage
10225734644,16,https://live.staticflickr.com/2860/10225734644_e3dd59bd29_c.jpg,2008-07-13 11:57:05,View from Xuánkong temple, near Datong, Shanxi, China - 悬空寺，大同，山西，中国,40.097800,113.286002,
10225820475,16,https://live.staticflickr.com/8280/10225820475_4534cb356a_c.jpg,2008-07-13 11:44:01,Xuánkong temple near Datong, Shanxi, China - 悬空寺，大同，山西，中国,40.097800,113.286002,
9707050327,16,https://live.staticflickr.com/3758/9707050327_8e2011fc44_c.jpg,2006-05-30 23:02:04,031 山西 - 大同, 五台山 - 00017,40.097800,113.286002,china unescosite
8208585620,16,https://live.staticflickr.com/8482/8208585620_8460c442f4_c.jpg,2006-05-30 23:02:04,031 山西 - 大同, 五台山 - 00017,40.097833,113.286000,china unescosite
8160253899,16,https://live.staticflickr.com/8210/8160253899_36059d421f_c.jpg,2012-10-27 17:16:52,云冈石窟,40.109555,113.137249,大同 山西
8159855436,16,https://live.staticflickr.com/8338/8159855436_042b5735c9_c.jpg,2012-10-27 15:38:45,云冈石窟,40.111015,113.134653,大同 山西
8159855160,15,https://live.staticflickr.com/7134/8159855160_5dbc1f3d89_c.jpg,2012-10-27 15:39:54,云冈石窟,40.111065,113.134331,大同 山西
8159854862,16,https://live.staticflickr.com/8346/8159854862_cedbf82dfd_c.jpg,2012-10-27 16:16:13,云冈石窟,40.111278,113.132829,大同 山西
8159820113,16,https://live.staticflickr.com/7275/8159820113_ea054496ec_c.jpg,2012-10-27 16:20:02,云冈石窟,40.111130,113.129632,大同 山西
8159853906,16,https://live.staticflickr.com/7275/8159853906_20fa044b21_c.jpg,2012-10-27 16:59:56,云冈石窟,40.111147,113.132829,大同 山西
8159853622,16,https://live.staticflickr.com/7129/8159853622_d62b33615d_c.jpg,2012-10-27 17:02:25,云冈石窟,40.111130,113.133859,大同 山西
6548050541,11,https://live.staticflickr.com/7152/6548050541_d9280c07b9_c.jpg,2011-12-20 11:33:17,Yungang Caves  雲岡石窟,40.082931,113.295822,大同 佛教 山西 云冈石窟 yungangcaves 雲岡石窟
6547903271,11,https://live.staticflickr.com/7143/6547903271_5a8787aa5e_c.jpg,2011-12-20 10:21:38,Yungang Caves  雲岡石窟,40.092510,113.285316,大同 佛教 山西 云冈石窟 石窟 yungangcaves
6315246313,16,https://live.staticflickr.com/6038/6315246313_2c40fe24e2_c.jpg,2011-08-05 04:26:46,云冈石窟,40.092510,113.285316,china trip travel architecture nikon buddha 中国 旅游 tamron shanxi 建筑 f28 hdr 大同 datong chine 尼康 a16 山西 d90 云冈石窟 yunganggrottoes 1750mm tamron1750f28 tamronspaf1750mmf28xrdiiildasphericalif 腾龙 nikond90
6315154619,11,https://live.staticflickr.com/6100/6315154619_4bef903fa6_c.jpg,2011-08-05 03:24:05,云冈石窟,40.098480,113.285676,china trip travel blackandwhite bw blur architecture nikon buddha candid snapshot 中国 旅游 tamron shanxi 建筑 f28 黑白 大同 datong chine 尼康 a16 山西 d90 云冈石窟 yunganggrottoes 1750mm tamron1750f28 tamronspaf1750mmf28xrdiiildasphericalif 腾龙 nikond90
6238036953,9,https://live.staticflickr.com/6231/6238036953_ecf0da937c_c.jpg,2011-07-24 00:24:51,2011.7.24.中国 山西 大同 云冈石窟,40.081223,112.964172,
6034420783,16,https://live.staticflickr.com/6209/6034420783_c97d522006_c.jpg,2011-07-22 11:28:21,rebulit city wall of datong 古城新姿,40.092321,113.307666,大同 山西 城墙
5664428806,16,https://live.staticflickr.com/5183/5664428806_cc95ae172b_c.jpg,2010-07-21 20:12:00,I ate this: rabbit head,40.097833,113.286000,china travel food rabbit restaurant head shanxi datong
5663857953,16,https://live.staticflickr.com/5264/5663857953_0f2055cdc3_c.jpg,2010-07-21 15:05:04,Thousand-armed Buddha,40.097833,113.286000,china travel statue temple buddha shanxi datong haotian
5663855259,16,https://live.staticflickr.com/5101/5663855259_903835fc0b_c.jpg,2010-07-21 15:04:25,Thousand-armed Buddha,40.097833,113.286000,china travel statue temple buddha shanxi datong haotian
5664419490,16,https://live.staticflickr.com/5221/5664419490_d53a199652_c.jpg,2010-07-21 11:24:46,Earth forms,40.097833,113.286000,china travel shanxi datong tulin duzhuangxiang
5664416692,16,https://live.staticflickr.com/5141/5664416692_055e667d8d_c.jpg,2010-07-20 18:32:23,Under construction,40.097833,113.286000,china travel wall construction shanxi datong citywall
5664415120,16,https://live.staticflickr.com/5144/5664415120_59aec2fda3_c.jpg,2010-07-20 18:05:00,Drum Tower,40.097833,113.286000,china travel tower drum shanxi datong gulou
5661275366,16,https://live.staticflickr.com/5187/5661275366_ff49e1dd59_c.jpg,2010-07-20 13:09:56,Yungang Grottoes,40.109666,113.122166,china travel sculpture statue buddha carving grotto cave grottoes shanxi datong yungang
5661274210,16,https://live.staticflickr.com/5144/5661274210_450a2d8f25_c.jpg,2010-07-20 13:09:24,Yungang Grottoes,40.109666,113.122166,china travel sculpture statue buddha carving grotto cave grottoes shanxi datong yungang
5660704647,16,https://live.staticflickr.com/5150/5660704647_4b2f72592a_c.jpg,2010-07-20 13:02:17,Yungang Grottoes,40.109666,113.122166,china travel sculpture statue buddha carving grotto cave grottoes shanxi datong yungang
5661271452,16,https://live.staticflickr.com/5262/5661271452_15e3b767b5_c.jpg,2010-07-20 12:50:02,Yungang Grottoes,40.109666,113.122166,china travel sculpture statue buddha carving grotto cave grottoes shanxi datong yungang
5660701481,16,https://live.staticflickr.com/5270/5660701481_5659dbe343_c.jpg,2010-07-20 12:48:23,Yungang Grottoes,40.109666,113.122166,china travel sculpture statue buddha carving grotto cave grottoes shanxi datong yungang
5660699393,16,https://live.staticflickr.com/5063/5660699393_cf3a2e07e9_c.jpg,2010-07-20 12:30:29,Yungang Grottoes,40.109666,113.122166,china travel sculpture statue buddha carving grotto cave grottoes shanxi datong yungang
5661266310,16,https://live.staticflickr.com/5065/5661266310_f6e8ffeea6_c.jpg,2010-07-20 12:29:54,Yungang Grottoes,40.109666,113.122166,china travel sculpture statue buddha carving grotto cave grottoes shanxi datong yungang
5661264390,16,https://live.staticflickr.com/5106/5661264390_caa61f30b7_c.jpg,2010-07-20 12:28:06,Yungang Grottoes,40.109666,113.122166,china travel sculpture statue buddha carving grotto cave grottoes shanxi datong yungang
5661262272,16,https://live.staticflickr.com/5302/5661262272_faa01c0171_c.jpg,2010-07-20 12:20:19,Yungang Grottoes,40.109666,113.122166,china travel sculpture statue buddha carving grotto cave grottoes shanxi datong yungang
5660692421,16,https://live.staticflickr.com/5224/5660692421_0be47fcf0c_c.jpg,2010-07-20 12:16:08,Yungang Grottoes,40.109666,113.122166,china travel sculpture statue buddha carving grotto cave grottoes shanxi datong yungang
5661259096,16,https://live.staticflickr.com/5305/5661259096_53c4124d65_c.jpg,2010-07-20 12:15:20,Yungang Grottoes,40.109666,113.122166,china travel sculpture statue buddha carving grotto cave grottoes shanxi datong yungang
5660688563,16,https://live.staticflickr.com/5262/5660688563_32a57bf6a3_c.jpg,2010-07-20 11:39:56,Yungang Grottoes,40.109666,113.122166,china travel grotto cave grottoes shanxi datong yungang
5651304921,16,https://live.staticflickr.com/5303/5651304921_6aa22d4ba0_c.jpg,2010-07-20 09:48:06,Boys of the Great Wall,40.097833,113.286000,china travel village greatwall shanxi datong desheng
5651868834,16,https://live.staticflickr.com/5186/5651868834_eb938c1efc_c.jpg,2010-07-20 09:19:29,A little bit of Great Wall,40.097833,113.286000,china travel village greatwall shanxi datong desheng
5651866334,16,https://live.staticflickr.com/5264/5651866334_62049b9933_c.jpg,2010-07-19 18:16:34,History resurrected,40.097833,113.286000,china travel wall construction shanxi datong citywall
5651864696,16,https://live.staticflickr.com/5304/5651864696_e57ac4d31f_c.jpg,2010-07-19 17:53:28,Nine Dragon Screen,40.097833,113.286000,china travel wall dragon shanxi datong ninedragonscreen
5651861988,16,https://live.staticflickr.com/5225/5651861988_fc2dfb2b69_c.jpg,2010-07-19 17:48:29,Dragon,40.097833,113.286000,china travel wall dragon shanxi datong ninedragonscreen
5651292481,16,https://live.staticflickr.com/5301/5651292481_71519c225a_c.jpg,2010-07-19 15:52:40,955-year-old pagoda,40.097833,113.286000,china travel pagoda shanxi datong muta yingxian woodenpagoda
5651856254,16,https://live.staticflickr.com/5065/5651856254_c616593469_c.jpg,2010-07-19 15:50:13,955-year-old pagoda,40.097833,113.286000,china travel pagoda shanxi datong muta yingxian woodenpagoda
5651854450,16,https://live.staticflickr.com/5070/5651854450_00e2dd9bdf_c.jpg,2010-07-19 15:26:20,955-year-old pagoda,40.097833,113.286000,china travel pagoda shanxi datong muta yingxian woodenpagoda
5651853030,16,https://live.staticflickr.com/5184/5651853030_20bc6bcb17_c.jpg,2010-07-19 14:31:32,All dressed up,40.097833,113.286000,china travel statue pagoda shanxi datong muta yingxian woodenpagoda
5645928915,16,https://live.staticflickr.com/5265/5645928915_8cd311bc2c_c.jpg,2010-07-19 11:57:16,Red door,40.097833,113.286000,china door travel temple monastery knocker shanxi datong hangingmonastery
5645925313,16,https://live.staticflickr.com/5230/5645925313_353222e194_c.jpg,2010-07-19 11:36:02,At the Hanging Monastery,40.097833,113.286000,china travel temple monastery shanxi datong hangingmonastery
5645923189,16,https://live.staticflickr.com/5228/5645923189_8816b331bb_c.jpg,2010-07-19 11:23:10,At the Hanging Monastery,40.097833,113.286000,china travel temple monastery shanxi datong hangingmonastery
5645915455,16,https://live.staticflickr.com/5189/5645915455_9ea0affdff_c.jpg,2010-07-19 11:15:44,At the Hanging Monastery,40.097833,113.286000,china travel temple monastery shanxi datong hangingmonastery
5645912991,16,https://live.staticflickr.com/5223/5645912991_298fc84ff8_c.jpg,2010-07-19 11:10:18,1500 years old,40.097833,113.286000,china travel temple monastery shanxi datong hangingmonastery
5645909531,16,https://live.staticflickr.com/5184/5645909531_ae16edaac7_c.jpg,2010-07-19 10:59:43,1500 years old,40.097833,113.286000,china travel temple monastery shanxi datong hangingmonastery
5514492152,16,https://live.staticflickr.com/5212/5514492152_2cd3a783de_c.jpg,2008-11-05 07:54:00,IMG_3643-1,39.058333,112.768055,china shanxi 大同 datong 山西 daixian
5514490222,14,https://live.staticflickr.com/5299/5514490222_00b3bb463c_c.jpg,2008-11-04 11:12:08,172H0418,40.110146,113.124017,china museum shanxi 大同 datong 博物館 yungang 博物馆 山西 雲崗石窟 yungangcaves yunganggrottoe
5513893787,14,https://live.staticflickr.com/5138/5513893787_bcd2463d9e_c.jpg,2008-11-04 11:11:38,172H0417,40.110146,113.124017,china museum shanxi 大同 datong 博物館 yungang 博物馆 山西 雲崗石窟 yungangcaves yunganggrottoe
5514489842,14,https://live.staticflickr.com/5011/5514489842_34542a38be_c.jpg,2008-11-04 11:11:14,172H0414,40.110146,113.124017,china shanxi 大同 datong yungang 山西 雲崗石窟 yungangcaves yunganggrottoe
5514489652,14,https://live.staticflickr.com/5012/5514489652_f5a83dec9f_c.jpg,2008-11-04 11:08:04,172H0413,40.110146,113.124017,china museum shanxi 大同 datong 博物館 yungang 博物馆 山西 雲崗石窟 yungangcaves yunganggrottoe
5514489494,14,https://live.staticflickr.com/5258/5514489494_4204b0f69c_c.jpg,2008-11-04 11:06:03,172H0410,40.110146,113.124017,yunganggrottoe 雲崗石窟 datong shanxi china 山西 大同 yungangcaves yungang museum 博物馆 博物館 favoriteplace favoutieplace
5514489326,14,https://live.staticflickr.com/5253/5514489326_3a96529efb_c.jpg,2008-11-04 10:57:24,172H0397,40.110146,113.124017,china shanxi 大同 datong yungang 山西 雲崗石窟 yungangcaves yunganggrottoe
5514489182,14,https://live.staticflickr.com/5255/5514489182_21a7ea7898_c.jpg,2008-11-04 10:54:38,172H0396,40.110146,113.124017,china shanxi 大同 datong yungang 山西 雲崗石窟 yungangcaves yunganggrottoe
5514489018,14,https://live.staticflickr.com/5011/5514489018_460d58a26a_c.jpg,2008-11-04 10:50:51,172H0390,40.110146,113.124017,china shanxi 大同 datong yungang 山西 雲崗石窟 yungangcaves yunganggrottoe
5514488854,14,https://live.staticflickr.com/5053/5514488854_8a5385611f_c.jpg,2008-11-04 10:49:25,172H0387,40.110146,113.124017,china shanxi 大同 datong yungang 山西 雲崗石窟 yungangcaves yunganggrottoe
5514488704,14,https://live.staticflickr.com/5020/5514488704_e030c6c8fa_c.jpg,2008-11-04 10:47:01,172H0385,40.110146,113.124017,china shanxi 大同 datong yungang 山西 雲崗石窟 yungangcaves yunganggrottoe
5514488520,14,https://live.staticflickr.com/5139/5514488520_148cb4f711_c.jpg,2008-11-04 10:45:26,172H0382,40.110146,113.124017,china shanxi 大同 datong yungang 山西 雲崗石窟 yungangcaves yunganggrottoe
5514488334,14,https://live.staticflickr.com/5177/5514488334_41874881c1_c.jpg,2008-11-04 10:27:42,172H0375,40.110146,113.124017,china museum shanxi 大同 datong 博物館 yungang 博物馆 山西 雲崗石窟 yungangcaves yunganggrottoe
5514488164,14,https://live.staticflickr.com/5218/5514488164_890094e22e_c.jpg,2008-11-04 10:20:58,IMG_3617,40.110146,113.124017,china shanxi 大同 datong yungang 山西 雲崗石窟 yungangcaves yunganggrottoe
5514488002,16,https://live.staticflickr.com/5298/5514488002_42431055fc_c.jpg,2008-11-04 10:16:41,172H0374,40.110266,113.126055,china shanxi 大同 datong yungang 山西 雲崗石窟 yungangcaves yunganggrottoes
5514487934,16,https://live.staticflickr.com/5256/5514487934_813d886036_c.jpg,2008-11-04 10:10:03,172H0364,40.108883,113.125780,china shanxi unescoworldheritage 大同 datong yungang 山西 雲崗石窟 yungangcaves yunganggrottoe
5513891723,16,https://live.staticflickr.com/5020/5513891723_d0eaa14aef_c.jpg,2008-11-04 09:02:13,IMG_3613,40.056100,113.482461,airport 大同 datong 山西
5513891643,16,https://live.staticflickr.com/5091/5513891643_fd38976a13_c.jpg,2008-11-04 09:02:06,IMG_3612,40.056133,113.482247,airport 大同 datong 山西
5514486858,16,https://live.staticflickr.com/5138/5514486858_e28725e6f5_c.jpg,2008-11-04 00:00:00,172H0439,40.091891,113.296908,china shanxi 大同 datong 山西 九龍壁
5513890823,16,https://live.staticflickr.com/5255/5513890823_ac3578137c_c.jpg,2008-11-04 00:00:00,172H0436,40.091902,113.297066,china shanxi 大同 datong 山西 九龍壁
5513890739,14,https://live.staticflickr.com/5138/5513890739_905c672ca2_c.jpg,2008-11-04 00:00:00,172H0422,40.110146,113.124017,yunganggrottoes 雲崗石窟 datong shanxi china photography 山西 大同 yungangcaves yungang 平城 文成帝 拓跋浚 unescoworldheritage favoriteplace favoutieplace
5513890669,14,https://live.staticflickr.com/5257/5513890669_65c86d3820_c.jpg,2008-11-04 00:00:00,172H0421,40.110146,113.124017,china photography shanxi 大同 datong yungang 山西 雲崗石窟 yungangcaves yunganggrottoes
5514486578,14,https://live.staticflickr.com/5132/5514486578_0e3e2c7771_c.jpg,2008-11-04 00:00:00,172H0409,40.110146,113.124017,china shanxi 大同 datong yungang 山西 雲崗石窟 yungangcaves 平城 yunganggrottoes 景穆帝 拓跋晃
5513890533,14,https://live.staticflickr.com/5252/5513890533_9c8b02ea9f_c.jpg,2008-11-04 00:00:00,172H0408,40.110146,113.124017,china shanxi 大同 datong yungang 山西 雲崗石窟 yungangcaves 平城 yunganggrottoes 太武帝 拓跋燾
5514486476,14,https://live.staticflickr.com/5292/5514486476_c8bfe6c141_c.jpg,2008-11-04 00:00:00,172H0405,40.110146,113.124017,china museum shanxi 大同 datong 博物館 yungang 博物馆 山西 雲崗石窟 yungangcaves 平城 yunganggrottoes 明元帝 拓跋嗣
